grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3239_46940,15500.715901692709,13,0.0,0.0,0.0,0.0,16077.38446514423,19636.53156154551,-4135.815659852802
3240_46979,21813.48167693309,13,0.0,0.0,0.0,0.0,27625.620830829328,19636.53156154551,2176.950115387579
3242_46908,16379.130170773238,13,0.0,0.0,0.0,0.0,16604.692157451922,19636.53156154551,-3257.401390772273
3244_46887,12908.529966696715,13,0.0,0.0,0.0,0.0,11980.923490084135,19636.53156154551,-6728.001594848796
3245_46887,14109.29632411859,13,0.0,0.0,0.0,0.0,13219.308443509615,19636.53156154551,-5527.235237426921
3246_46910,13673.998879457133,13,0.0,0.0,0.0,0.0,13735.385967548076,19636.53156154551,-5962.532682088378
3256_47013,22919.650966546476,13,1.0,0.0,0.0,0.0,21840.002704326922,23518.5753806508,-598.9244141043237
3257_47012,59172.77631710737,13,0.0,0.0,1.0,0.0,62264.995793269234,29783.51466251312,29389.261654594247
3286_46873,50996.41979667468,13,0.0,1.0,0.0,0.0,56176.457932692305,118030.54284327148,-67034.1230465968
3288_46928,19457.422945462742,13,0.0,0.0,0.0,0.0,26194.31084735577,19636.53156154551,-179.108616082769
3289_46886,19274.278495592946,13,0.0,0.0,0.0,0.0,18433.538236177883,19636.53156154551,-362.2530659525655
3294_46886,17692.964511969152,13,1.0,0.0,0.0,0.0,17790.77155949519,23518.5753806508,-5825.610868681648
3295_46894,22419.677346254004,13,0.0,0.0,0.0,0.0,20292.769681490383,19636.53156154551,2783.145784708493
3295_46915,284049.47215544875,13,0.0,0.0,0.0,0.0,293090.77764423075,19636.53156154551,264412.94059390324
3296_46895,29102.32928936298,13,1.0,0.0,0.0,0.0,28823.611328125,23518.5753806508,5583.75390871218
3296_46900,75993.1796875,13,0.0,0.0,0.0,0.0,80477.98948317308,19636.53156154551,56356.64812595449
3299_46914,15944.150002504008,13,1.0,0.0,0.0,0.0,15094.076171875,23518.5753806508,-7574.425378146792
3302_46888,102536.56595552884,13,1.0,0.0,1.0,0.0,107887.23317307692,35671.46400524405,66865.10195028479
3303_47014,24296.12358523638,13,0.0,0.0,0.0,0.0,22258.07481971154,19636.53156154551,4659.592023690868
3307_46896,24713.748848157054,13,1.0,0.0,0.0,0.0,72893.08233173077,23518.5753806508,1195.1734675062544
3308_46883,14998.307379306889,13,1.0,0.0,0.0,0.0,14827.307391826924,23518.5753806508,-8520.268001343911
3308_46893,18218.4655073117,13,0.0,0.0,0.0,0.0,23885.380108173078,19636.53156154551,-1418.0660542338119
3310_46886,14160.380596454326,13,2.0,0.0,0.0,0.0,14165.613731971154,26136.07287230657,-11975.692275852243
3310_46891,41078.07314202724,13,0.0,0.0,0.0,0.0,39025.23302283654,19636.53156154551,21441.54158048173
3311_46880,50675.62319711538,13,0.0,0.0,1.0,0.0,54699.082331730766,29783.51466251312,20892.108534602263
3311_46889,18765.21602063301,13,5.0,0.0,0.0,0.0,19906.84855769231,31302.97798334063,-12537.761962707616
3311_47014,15742.72881610577,13,0.0,0.0,0.0,0.0,14304.846304086539,19636.53156154551,-3893.8027454397416
3312_46884,15636.439459385014,13,0.0,0.0,0.0,0.0,15969.538912259615,19636.53156154551,-4000.0921021604972
3312_46887,23608.34405048077,13,0.0,0.0,1.0,0.0,25605.53876201923,29783.51466251312,-6175.170612032351
3312_46894,26013.526126176883,13,1.0,0.0,0.0,0.0,13546.92080453726,23518.5753806508,2494.9507455260828
3313_46884,16086.94430463742,13,0.0,0.0,1.0,0.0,16386.767127403848,29783.51466251312,-13696.5703578757
3313_46885,16206.438320062098,13,2.0,0.0,0.0,0.0,17945.61591045673,26136.07287230657,-9929.634552244472
3313_46887,18092.645845853367,13,1.0,0.0,0.0,0.0,20637.229942908652,23518.5753806508,-5425.929534797433
3314_46885,14898.785306490385,13,1.0,0.0,1.0,0.0,15865.386343149039,35671.46400524405,-20772.67869875367
3314_46887,10678.722311949121,13,1.0,0.0,0.0,0.0,12553.614633413461,23518.5753806508,-12839.85306870168
3314_46895,29385.349208733976,13,1.0,0.0,0.0,0.0,74957.2314453125,23518.5753806508,5866.773828083176
3315_46886,11377.50264798678,13,0.0,0.0,0.0,0.0,12154.462289663461,19636.53156154551,-8259.028913558732
3315_46939,8405.526777218549,13,0.0,0.0,1.0,0.0,7018.000356820913,29783.51466251312,-21377.98788529457
3316_46883,22551.420184795672,13,0.0,0.0,0.0,0.0,21147.766451322117,19636.53156154551,2914.888623250161
3316_46889,24735.81237479968,13,0.0,0.0,0.0,0.0,23783.15534855769,19636.53156154551,5099.280813254169
3317_46885,19151.37482471955,13,0.0,0.0,0.0,0.0,16187.538161057691,19636.53156154551,-485.15673682596025
3318_46883,22392.36334385016,13,2.0,0.0,0.0,0.0,22953.765775240383,26136.07287230657,-3743.7095284564093
3318_46884,66396.94143129006,13,1.0,0.0,0.0,0.0,64383.61899038462,23518.5753806508,42878.36605063926
3318_46889,46587.32236578526,13,1.0,0.0,0.0,0.0,46116.998497596156,23518.5753806508,23068.746985134458
3318_46891,30708.428422976765,13,0.0,0.0,1.0,0.0,33107.536658653844,29783.51466251312,924.9137604636453
3319_46883,71420.89938902244,13,2.0,0.0,2.0,0.0,69534.99849759616,50579.4188192878,20841.48056973464
3319_46884,48258.368113982375,13,0.0,0.0,0.0,0.0,55017.30979567308,19636.53156154551,28621.836552436864
3321_46887,16358.260823567709,13,1.0,0.0,0.0,0.0,15855.305889423076,23518.5753806508,-7160.314557083091
3344_46898,23504.16150841346,13,0.0,0.0,0.0,0.0,21593.69080528846,19636.53156154551,3867.62994686795
3351_46983,13103.92041015625,13,1.0,0.0,0.0,0.0,12593.922325721154,23518.5753806508,-10414.65497049455
3353_46960,15665.664575821314,13,0.0,0.0,0.0,0.0,15502.69268329327,19636.53156154551,-3970.8669857241966
3362_46978,14235.927321213941,13,0.0,0.0,0.0,0.0,13499.383188100961,19636.53156154551,-5400.60424033157
3364_46982,15317.73495718149,13,0.0,0.0,0.0,0.0,15111.074444110576,19636.53156154551,-4318.796604364021
3365_46984,19373.582356770836,13,0.0,0.0,0.0,0.0,17905.15362079327,19636.53156154551,-262.9492047746753
3375_47015,17799.70759465144,13,0.0,0.0,0.0,0.0,17495.924278846152,19636.53156154551,-1836.8239668940696
3402_47015,14421.672288161059,13,0.0,0.0,0.0,0.0,13950.461838942309,19636.53156154551,-5214.8592733844525
3415_46968,20442.52983523638,13,0.0,0.0,0.0,0.0,20090.5380859375,19636.53156154551,805.9982736908678
